DATAFLOW,LAST UPDATE,freq,unit,indic_nrg,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1981-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1981-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1981-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1981-04,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1981-05,0.05,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1981-06,6.77,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1981-07,6.98,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1981-08,20.60,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1981-09,0.03,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1981-10,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1981-11,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1981-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1982-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1982-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1982-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1982-04,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1982-05,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1982-06,4.68,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1982-07,13.82,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1982-08,4.42,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1982-09,3.72,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1982-10,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1982-11,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1982-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1983-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1983-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1983-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1983-04,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1983-05,3.13,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1983-06,0.73,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1983-07,31.97,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1983-08,6.67,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1983-09,0.01,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1983-10,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1983-11,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1983-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1984-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1984-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1984-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1984-04,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1984-05,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1984-06,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1984-07,11.15,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1984-08,4.62,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1984-09,0.30,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1984-10,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1984-11,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1984-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1985-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1985-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1985-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1985-04,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1985-05,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1985-06,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1985-07,17.26,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1985-08,22.65,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1985-09,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1985-10,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1985-11,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1985-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1986-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1986-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1986-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1986-04,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1986-05,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1986-06,10.74,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1986-07,6.44,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1986-08,31.40,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1986-09,0.05,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1986-10,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1986-11,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1986-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1987-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1987-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1987-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1987-04,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1987-05,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1987-06,8.43,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1987-07,49.23,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1987-08,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1987-09,3.02,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1987-10,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1987-11,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1987-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1988-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1988-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1988-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1988-04,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1988-05,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1988-06,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1988-07,45.13,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1988-08,31.47,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1988-09,0.07,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1988-10,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1988-11,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1988-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1989-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1989-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1989-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1989-04,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1989-05,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1989-06,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1989-07,20.83,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1989-08,19.63,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1989-09,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1989-10,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1989-11,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1989-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1990-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1990-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1990-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1990-04,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1990-05,0.12,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1990-06,6.48,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1990-07,8.70,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1990-08,11.51,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1990-09,0.07,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1990-10,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1990-11,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1990-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1991-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1991-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1991-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1991-04,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1991-05,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1991-06,8.54,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1991-07,31.76,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1991-08,10.90,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1991-09,0.13,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1991-10,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1991-11,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1991-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1992-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1992-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1992-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1992-04,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1992-05,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1992-06,2.34,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1992-07,15.44,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1992-08,108.98,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1992-09,0.80,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1992-10,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1992-11,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1992-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1993-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1993-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1993-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1993-04,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1993-05,0.46,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1993-06,4.84,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1993-07,19.75,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1993-08,37.83,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1993-09,0.28,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1993-10,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1993-11,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1993-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1994-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1994-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1994-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1994-04,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1994-05,0.39,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1994-06,24.13,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1994-07,54.70,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1994-08,54.52,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1994-09,7.70,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1994-10,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1994-11,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1994-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1995-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1995-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1995-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1995-04,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1995-05,0.08,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1995-06,0.04,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1995-07,30.50,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1995-08,6.75,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1995-09,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1995-10,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1995-11,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1995-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1996-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1996-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1996-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1996-04,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1996-05,0.78,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1996-06,16.38,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1996-07,10.99,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1996-08,2.91,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1996-09,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1996-10,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1996-11,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1996-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1997-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1997-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1997-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1997-04,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1997-05,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1997-06,11.23,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1997-07,1.39,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1997-08,1.43,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1997-09,0.04,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1997-10,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1997-11,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1997-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1998-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1998-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1998-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1998-04,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1998-05,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1998-06,15.60,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1998-07,28.66,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1998-08,34.40,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1998-09,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1998-10,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1998-11,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1998-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1999-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1999-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1999-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1999-04,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1999-05,0.15,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1999-06,0.55,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1999-07,17.92,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1999-08,16.09,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1999-09,0.25,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1999-10,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1999-11,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,1999-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,2000-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,2000-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,2000-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,2000-04,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,2000-05,0.11,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,2000-06,35.85,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,2000-07,21.56,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,2000-08,51.59,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,2000-09,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,2000-10,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,2000-11,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,2000-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,2001-01,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,2001-02,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,2001-03,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,2001-04,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,2001-05,0.89,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,2001-06,0.72,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,2001-07,23.61,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,2001-08,39.64,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,2001-09,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,2001-10,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,2001-11,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,2001-12,0.00,
ESTAT:NRG_CHDD_M(1.0),11/05/22 23:00:00,M,NR,CDD,HU,2002-01,0.00,
